session_id;user_id;timestamp_utc;event_index;user_action;product_id;category;brand;price;channel;device_type;region;traffic_source;time_spent_sec;session_length;interaction_count;is_conversion;drop_off_flag
S0005043;U006975;2026-04-29T10:28:30Z;5;drop;P1735;Beauty;Loreal;182.62;app;ios;CA;affiliate;23;5;5;0;1
S0005044;U006937;2026-01-02T17:17:14Z;1;view;P1298;Apparel;H&M;111.83;web;ios;JP;referral;4;3;1;0;0
S0005044;U006937;2026-01-02T17:17:51Z;2;add_to_cart;P1298;Apparel;H&M;111.83;web;ios;JP;referral;22;3;2;0;0
S0005044;U006937;2026-01-02T17:18:35Z;3;drop;P1298;Apparel;H&M;111.83;web;ios;JP;referral;31;3;3;0;1
S0005045;U001064;2026-01-30T03:32:05Z;1;view;P1576;Electronics;Samsung;475.01;app;ios;BR;referral;3;5;1;0;0
S0005045;U001064;2026-01-30T03:32:49Z;2;view;P1576;Electronics;Samsung;475.01;app;ios;BR;referral;27;5;2;0;0
S0005045;U001064;2026-01-30T03:33:20Z;3;view;P1576;Electronics;Samsung;475.01;app;ios;BR;referral;21;5;3;0;0
S0005045;U001064;2026-01-30T03:33:31Z;4;wishlist;P1874;Groceries;GreatValue;207.32;app;ios;BR;referral;7;5;4;0;0
S0005045;U001064;2026-01-30T03:34:06Z;5;drop;P1874;Groceries;GreatValue;207.32;app;ios;BR;referral;20;5;5;0;1
S0005046;U002855;2026-04-15T12:08:19Z;1;view;P2114;Sports;Spalding;270.8;web;android;FR;direct;14;10;1;0;0
S0005046;U002855;2026-04-15T12:09:09Z;2;click;P2114;Sports;Spalding;270.8;web;android;FR;direct;32;10;2;0;0
S0005046;U002855;2026-04-15T12:09:36Z;3;click;P2114;Sports;Spalding;270.8;web;android;FR;direct;23;10;3;0;0
S0005046;U002855;2026-04-15T12:09:56Z;4;click;P2114;Sports;Spalding;270.8;web;android;FR;direct;3;10;4;0;0
S0005046;U002855;2026-04-15T12:10:27Z;5;click;P2114;Sports;Spalding;270.8;web;android;FR;direct;13;10;5;0;0
S0005046;U002855;2026-04-15T12:10:53Z;6;click;P2114;Sports;Spalding;270.8;web;android;FR;direct;7;10;6;0;0
S0005046;U002855;2026-04-15T12:11:14Z;7;wishlist;P1807;Groceries;OrganicCo;467.51;web;android;FR;direct;8;10;7;0;0
S0005046;U002855;2026-04-15T12:11:44Z;8;click;P1807;Groceries;OrganicCo;467.51;web;android;FR;direct;15;10;8;0;0
S0005046;U002855;2026-04-15T12:12:02Z;9;view;P1807;Groceries;OrganicCo;467.51;web;android;FR;direct;13;10;9;0;0
S0005046;U002855;2026-04-15T12:12:31Z;10;drop;P1807;Groceries;OrganicCo;467.51;web;android;FR;direct;14;10;10;0;1
S0005047;U000919;2026-04-05T06:52:13Z;1;view;P1868;Groceries;OrganicCo;95.05;mobile;desktop;US;social;11;5;1;0;0
S0005047;U000919;2026-04-05T06:52:44Z;2;view;P2122;Sports;Wilson;478.05;mobile;desktop;US;social;30;5;2;0;0
S0005047;U000919;2026-04-05T06:53:18Z;3;view;P2122;Sports;Wilson;478.05;mobile;desktop;US;social;22;5;3;0;0
S0005047;U000919;2026-04-05T06:53:56Z;4;click;P2122;Sports;Wilson;478.05;mobile;desktop;US;social;22;5;4;0;0
S0005047;U000919;2026-04-05T06:54:24Z;5;drop;P1157;Apparel;Under Armour;337.71;mobile;desktop;US;social;14;5;5;0;1
S0005048;U001688;2026-02-13T17:03:20Z;1;view;P2075;Sports;Wilson;493.92;app;ios;CA;direct;3;3;1;0;0
S0005048;U001688;2026-02-13T17:04:01Z;2;view;P2075;Sports;Wilson;493.92;app;ios;CA;direct;28;3;2;0;0
S0005048;U001688;2026-02-13T17:04:36Z;3;drop;P2075;Sports;Wilson;493.92;app;ios;CA;direct;29;3;3;0;1
S0005049;U002194;2026-02-08T08:54:19Z;1;view;P2036;Home;Target;349.66;app;desktop;US;organic;6;6;1;0;0
S0005049;U002194;2026-02-08T08:55:04Z;2;view;P2036;Home;Target;349.66;app;desktop;US;organic;34;6;2;0;0
S0005049;U002194;2026-02-08T08:55:22Z;3;wishlist;P2036;Home;Target;349.66;app;desktop;US;organic;16;6;3;0;0
S0005049;U002194;2026-02-08T08:55:45Z;4;view;P2036;Home;Target;349.66;app;desktop;US;organic;16;6;4;0;0
S0005049;U002194;2026-02-08T08:56:19Z;5;add_to_cart;P2036;Home;Target;349.66;app;desktop;US;organic;32;6;5;0;0
S0005049;U002194;2026-02-08T08:56:43Z;6;purchase;P2036;Home;Target;349.66;app;desktop;US;organic;11;6;6;1;0
S0005050;U005208;2026-03-11T07:47:14Z;1;view;P2017;Home;HomeGoods;94.38;mobile;android;AU;affiliate;11;7;1;0;0
S0005050;U005208;2026-03-11T07:47:37Z;2;view;P1629;Beauty;Dove;23.16;mobile;android;AU;affiliate;3;7;2;0;0
S0005050;U005208;2026-03-11T07:48:03Z;3;click;P1629;Beauty;Dove;23.16;mobile;android;AU;affiliate;25;7;3;0;0
S0005050;U005208;2026-03-11T07:48:20Z;4;view;P1629;Beauty;Dove;23.16;mobile;android;AU;affiliate;16;7;4;0;0
S0005050;U005208;2026-03-11T07:48:36Z;5;wishlist;P1629;Beauty;Dove;23.16;mobile;android;AU;affiliate;3;7;5;0;0
S0005050;U005208;2026-03-11T07:49:01Z;6;view;P1829;Groceries;DailyFresh;370.06;mobile;android;AU;affiliate;11;7;6;0;0
S0005050;U005208;2026-03-11T07:49:40Z;7;drop;P1829;Groceries;DailyFresh;370.06;mobile;android;AU;affiliate;31;7;7;0;1
S0005051;U006176;2026-01-26T10:52:38Z;1;view;P1894;Groceries;NatureBest;201.61;web;desktop;AU;affiliate;22;7;1;0;0
S0005051;U006176;2026-01-26T10:53:12Z;2;view;P2193;Sports;Decathlon;176.21;web;desktop;AU;affiliate;15;7;2;0;0
S0005051;U006176;2026-01-26T10:53:58Z;3;add_to_cart;P1541;Electronics;Bose;477.26;web;desktop;AU;affiliate;34;7;3;0;0
S0005051;U006176;2026-01-26T10:54:28Z;4;add_to_cart;P1541;Electronics;Bose;477.26;web;desktop;AU;affiliate;28;7;4;0;0
S0005051;U006176;2026-01-26T10:54:51Z;5;view;P1541;Electronics;Bose;477.26;web;desktop;AU;affiliate;11;7;5;0;0
S0005051;U006176;2026-01-26T10:55:13Z;6;click;P1524;Electronics;Bose;421.85;web;desktop;AU;affiliate;3;7;6;0;0
S0005051;U006176;2026-01-26T10:55:42Z;7;drop;P1524;Electronics;Bose;421.85;web;desktop;AU;affiliate;17;7;7;0;1
S0005052;U001365;2026-01-29T02:11:56Z;1;view;P1637;Beauty;Dove;268.65;web;tablet;DE;email;37;6;1;0;0
S0005052;U001365;2026-01-29T02:12:12Z;2;view;P1637;Beauty;Dove;268.65;web;tablet;DE;email;10;6;2;0;0
S0005052;U001365;2026-01-29T02:12:56Z;3;view;P1637;Beauty;Dove;268.65;web;tablet;DE;email;28;6;3;0;0
S0005052;U001365;2026-01-29T02:13:31Z;4;wishlist;P1637;Beauty;Dove;268.65;web;tablet;DE;email;19;6;4;0;0
S0005052;U001365;2026-01-29T02:14:13Z;5;add_to_cart;P1715;Beauty;Neutrogena;177.69;web;tablet;DE;email;38;6;5;0;0
S0005052;U001365;2026-01-29T02:14:38Z;6;purchase;P1476;Electronics;Fitbit;496.52;web;tablet;DE;email;24;6;6;1;0
S0005053;U005272;2026-04-19T03:36:09Z;1;view;P1312;Accessories;Ray-Ban;43.84;app;tablet;IN;paid_search;6;6;1;0;0
S0005053;U005272;2026-04-19T03:36:30Z;2;add_to_cart;P1312;Accessories;Ray-Ban;43.84;app;tablet;IN;paid_search;11;6;2;0;0
S0005053;U005272;2026-04-19T03:36:53Z;3;click;P1312;Accessories;Ray-Ban;43.84;app;tablet;IN;paid_search;21;6;3;0;0
S0005053;U005272;2026-04-19T03:37:18Z;4;click;P1312;Accessories;Ray-Ban;43.84;app;tablet;IN;paid_search;19;6;4;0;0
S0005053;U005272;2026-04-19T03:37:34Z;5;view;P1312;Accessories;Ray-Ban;43.84;app;tablet;IN;paid_search;11;6;5;0;0
S0005053;U005272;2026-04-19T03:37:56Z;6;drop;P1312;Accessories;Ray-Ban;43.84;app;tablet;IN;paid_search;8;6;6;0;1
S0005054;U006894;2026-04-03T16:29:13Z;1;view;P1649;Beauty;Maybelline;395.64;web;desktop;BR;social;3;13;1;0;0
S0005054;U006894;2026-04-03T16:29:19Z;2;click;P1649;Beauty;Maybelline;395.64;web;desktop;BR;social;4;13;2;0;0
S0005054;U006894;2026-04-03T16:29:42Z;3;click;P1649;Beauty;Maybelline;395.64;web;desktop;BR;social;7;13;3;0;0
S0005054;U006894;2026-04-03T16:30:13Z;4;add_to_cart;P1237;Apparel;Adidas;143.98;web;desktop;BR;social;23;13;4;0;0
S0005054;U006894;2026-04-03T16:30:35Z;5;view;P1237;Apparel;Adidas;143.98;web;desktop;BR;social;7;13;5;0;0
S0005054;U006894;2026-04-03T16:31:19Z;6;click;P1055;Shoes;Adidas;300.96;web;desktop;BR;social;33;13;6;0;0
S0005054;U006894;2026-04-03T16:31:37Z;7;wishlist;P1963;Home;Ikea;126.45;web;desktop;BR;social;14;13;7;0;0
S0005054;U006894;2026-04-03T16:32:14Z;8;click;P1963;Home;Ikea;126.45;web;desktop;BR;social;33;13;8;0;0
S0005054;U006894;2026-04-03T16:32:25Z;9;click;P1963;Home;Ikea;126.45;web;desktop;BR;social;3;13;9;0;0
S0005054;U006894;2026-04-03T16:32:47Z;10;add_to_cart;P1963;Home;Ikea;126.45;web;desktop;BR;social;16;13;10;0;0
S0005054;U006894;2026-04-03T16:33:01Z;11;add_to_cart;P1909;Home;Mainstays;133.41;web;desktop;BR;social;8;13;11;0;0
S0005054;U006894;2026-04-03T16:33:22Z;12;wishlist;P1480;Electronics;Bose;263.93;web;desktop;BR;social;10;13;12;0;0
S0005054;U006894;2026-04-03T16:33:53Z;13;drop;P1869;Groceries;DailyFresh;431.58;web;desktop;BR;social;17;13;13;0;1
S0005055;U001345;2026-04-26T05:06:22Z;1;view;P1804;Groceries;NatureBest;305.32;mobile;ios;JP;paid_search;11;7;1;0;0
S0005055;U001345;2026-04-26T05:06:36Z;2;add_to_cart;P1666;Beauty;Maybelline;80.67;mobile;ios;JP;paid_search;9;7;2;0;0
S0005055;U001345;2026-04-26T05:07:00Z;3;add_to_cart;P1108;Shoes;New Balance;379.0;mobile;ios;JP;paid_search;20;7;3;0;0
S0005055;U001345;2026-04-26T05:07:42Z;4;click;P1108;Shoes;New Balance;379.0;mobile;ios;JP;paid_search;35;7;4;0;0
S0005055;U001345;2026-04-26T05:08:14Z;5;click;P1108;Shoes;New Balance;379.0;mobile;ios;JP;paid_search;25;7;5;0;0
S0005055;U001345;2026-04-26T05:08:37Z;6;add_to_cart;P1351;Accessories;Coach;254.05;mobile;ios;JP;paid_search;22;7;6;0;0
S0005055;U001345;2026-04-26T05:09:01Z;7;purchase;P1749;Beauty;Dove;453.7;mobile;ios;JP;paid_search;8;7;7;1;0
S0005056;U006309;2026-02-07T08:32:37Z;1;view;P1356;Accessories;Puma;323.0;mobile;android;UK;organic;21;6;1;0;0
S0005056;U006309;2026-02-07T08:33:19Z;2;click;P1356;Accessories;Puma;323.0;mobile;android;UK;organic;26;6;2;0;0
S0005056;U006309;2026-02-07T08:33:38Z;3;wishlist;P1356;Accessories;Puma;323.0;mobile;android;UK;organic;15;6;3;0;0
S0005056;U006309;2026-02-07T08:34:16Z;4;view;P1356;Accessories;Puma;323.0;mobile;android;UK;organic;18;6;4;0;0
S0005056;U006309;2026-02-07T08:34:44Z;5;click;P1356;Accessories;Puma;323.0;mobile;android;UK;organic;25;6;5;0;0
S0005056;U006309;2026-02-07T08:35:06Z;6;drop;P1356;Accessories;Puma;323.0;mobile;android;UK;organic;20;6;6;0;1
S0005057;U000805;2026-03-20T06:53:52Z;1;view;P1291;Apparel;Adidas;20.1;mobile;desktop;FR;direct;32;7;1;0;0
S0005057;U000805;2026-03-20T06:54:07Z;2;add_to_cart;P1291;Apparel;Adidas;20.1;mobile;desktop;FR;direct;9;7;2;0;0
S0005057;U000805;2026-03-20T06:54:28Z;3;add_to_cart;P1912;Home;Target;137.69;mobile;desktop;FR;direct;16;7;3;0;0
S0005057;U000805;2026-03-20T06:54:53Z;4;click;P1912;Home;Target;137.69;mobile;desktop;FR;direct;12;7;4;0;0
S0005057;U000805;2026-03-20T06:55:19Z;5;add_to_cart;P1723;Beauty;Neutrogena;37.92;mobile;desktop;FR;direct;11;7;5;0;0
S0005057;U000805;2026-03-20T06:55:52Z;6;view;P1688;Beauty;Dove;143.59;mobile;desktop;FR;direct;21;7;6;0;0
S0005057;U000805;2026-03-20T06:56:21Z;7;purchase;P1355;Accessories;Coach;39.93;mobile;desktop;FR;direct;9;7;7;1;0
S0005058;U002047;2026-04-27T19:07:40Z;1;view;P2012;Home;Mainstays;493.9;app;tablet;CA;email;21;6;1;0;0
S0005058;U002047;2026-04-27T19:08:13Z;2;view;P2012;Home;Mainstays;493.9;app;tablet;CA;email;26;6;2;0;0
S0005058;U002047;2026-04-27T19:08:33Z;3;add_to_cart;P2012;Home;Mainstays;493.9;app;tablet;CA;email;19;6;3;0;0
S0005058;U002047;2026-04-27T19:09:02Z;4;view;P2012;Home;Mainstays;493.9;app;tablet;CA;email;11;6;4;0;0
S0005058;U002047;2026-04-27T19:09:33Z;5;add_to_cart;P2012;Home;Mainstays;493.9;app;tablet;CA;email;21;6;5;0;0
S0005058;U002047;2026-04-27T19:09:54Z;6;purchase;P2012;Home;Mainstays;493.9;app;tablet;CA;email;3;6;6;1;0
S0005059;U006580;2026-03-04T04:14:37Z;1;view;P1060;Shoes;Nike;166.04;web;desktop;UK;email;32;5;1;0;0
S0005059;U006580;2026-03-04T04:14:56Z;2;add_to_cart;P1060;Shoes;Nike;166.04;web;desktop;UK;email;15;5;2;0;0
S0005059;U006580;2026-03-04T04:15:13Z;3;click;P1060;Shoes;Nike;166.04;web;desktop;UK;email;3;5;3;0;0
S0005059;U006580;2026-03-04T04:15:50Z;4;view;P1595;Electronics;Apple;448.91;web;desktop;UK;email;17;5;4;0;0
S0005059;U006580;2026-03-04T04:16:02Z;5;drop;P1595;Electronics;Apple;448.91;web;desktop;UK;email;3;5;5;0;1
S0005060;U006281;2026-02-02T09:56:20Z;1;view;P2071;Sports;Nike;151.67;web;tablet;CA;affiliate;14;5;1;0;0
S0005060;U006281;2026-02-02T09:56:38Z;2;view;P1640;Beauty;Loreal;191.76;web;tablet;CA;affiliate;8;5;2;0;0
S0005060;U006281;2026-02-02T09:57:13Z;3;click;P1640;Beauty;Loreal;191.76;web;tablet;CA;affiliate;17;5;3;0;0
S0005060;U006281;2026-02-02T09:57:41Z;4;view;P1640;Beauty;Loreal;191.76;web;tablet;CA;affiliate;16;5;4;0;0
S0005060;U006281;2026-02-02T09:58:13Z;5;drop;P1640;Beauty;Loreal;191.76;web;tablet;CA;affiliate;25;5;5;0;1
S0005061;U000839;2026-04-02T06:24:26Z;1;view;P1167;Apparel;Nike;163.79;web;ios;FR;affiliate;23;7;1;0;0
S0005061;U000839;2026-04-02T06:25:18Z;2;view;P1167;Apparel;Nike;163.79;web;ios;FR;affiliate;33;7;2;0;0
S0005061;U000839;2026-04-02T06:25:53Z;3;click;P1167;Apparel;Nike;163.79;web;ios;FR;affiliate;30;7;3;0;0
S0005061;U000839;2026-04-02T06:26:13Z;4;wishlist;P1167;Apparel;Nike;163.79;web;ios;FR;affiliate;19;7;4;0;0
S0005061;U000839;2026-04-02T06:26:30Z;5;view;P1156;Apparel;Puma;124.82;web;ios;FR;affiliate;11;7;5;0;0
S0005061;U000839;2026-04-02T06:26:58Z;6;click;P1156;Apparel;Puma;124.82;web;ios;FR;affiliate;19;7;6;0;0
S0005061;U000839;2026-04-02T06:27:52Z;7;drop;P1156;Apparel;Puma;124.82;web;ios;FR;affiliate;37;7;7;0;1
S0005062;U006925;2026-02-26T05:09:16Z;1;view;P1722;Beauty;Loreal;94.71;mobile;tablet;UK;organic;13;7;1;0;0
S0005062;U006925;2026-02-26T05:09:52Z;2;click;P1722;Beauty;Loreal;94.71;mobile;tablet;UK;organic;18;7;2;0;0
S0005062;U006925;2026-02-26T05:10:32Z;3;add_to_cart;P1722;Beauty;Loreal;94.71;mobile;tablet;UK;organic;21;7;3;0;0
S0005062;U006925;2026-02-26T05:10:56Z;4;add_to_cart;P1722;Beauty;Loreal;94.71;mobile;tablet;UK;organic;23;7;4;0;0
S0005062;U006925;2026-02-26T05:11:21Z;5;view;P1722;Beauty;Loreal;94.71;mobile;tablet;UK;organic;9;7;5;0;0
S0005062;U006925;2026-02-26T05:11:48Z;6;click;P1722;Beauty;Loreal;94.71;mobile;tablet;UK;organic;9;7;6;0;0
S0005062;U006925;2026-02-26T05:12:24Z;7;purchase;P1722;Beauty;Loreal;94.71;mobile;tablet;UK;organic;29;7;7;1;0
S0005063;U000551;2026-02-27T10:17:25Z;1;view;P1401;Accessories;Puma;56.05;web;android;IN;direct;21;8;1;0;0
S0005063;U000551;2026-02-27T10:18:06Z;2;click;P1401;Accessories;Puma;56.05;web;android;IN;direct;22;8;2;0;0
S0005063;U000551;2026-02-27T10:18:13Z;3;click;P1401;Accessories;Puma;56.05;web;android;IN;direct;3;8;3;0;0
S0005063;U000551;2026-02-27T10:18:25Z;4;wishlist;P1401;Accessories;Puma;56.05;web;android;IN;direct;5;8;4;0;0
S0005063;U000551;2026-02-27T10:18:53Z;5;click;P1401;Accessories;Puma;56.05;web;android;IN;direct;22;8;5;0;0
S0005063;U000551;2026-02-27T10:18:59Z;6;click;P1401;Accessories;Puma;56.05;web;android;IN;direct;5;8;6;0;0
S0005063;U000551;2026-02-27T10:19:23Z;7;click;P1401;Accessories;Puma;56.05;web;android;IN;direct;13;8;7;0;0
S0005063;U000551;2026-02-27T10:20:05Z;8;drop;P1401;Accessories;Puma;56.05;web;android;IN;direct;25;8;8;0;1
S0005064;U002656;2026-02-09T06:10:41Z;1;view;P1102;Shoes;Asics;320.02;mobile;android;DE;direct;31;6;1;0;0
S0005064;U002656;2026-02-09T06:11:02Z;2;view;P1302;Accessories;Nike;268.02;mobile;android;DE;direct;14;6;2;0;0
S0005064;U002656;2026-02-09T06:11:31Z;3;view;P1302;Accessories;Nike;268.02;mobile;android;DE;direct;22;6;3;0;0
S0005064;U002656;2026-02-09T06:12:07Z;4;click;P1836;Groceries;OrganicCo;212.37;mobile;android;DE;direct;17;6;4;0;0
S0005064;U002656;2026-02-09T06:12:27Z;5;view;P1836;Groceries;OrganicCo;212.37;mobile;android;DE;direct;13;6;5;0;0
S0005064;U002656;2026-02-09T06:12:58Z;6;drop;P2153;Sports;Adidas;350.25;mobile;android;DE;direct;30;6;6;0;1
S0005065;U006842;2026-04-20T17:40:25Z;1;view;P1050;Shoes;Asics;96.5;web;tablet;DE;paid_search;10;6;1;0;0
S0005065;U006842;2026-04-20T17:40:49Z;2;view;P1050;Shoes;Asics;96.5;web;tablet;DE;paid_search;16;6;2;0;0
S0005065;U006842;2026-04-20T17:41:12Z;3;wishlist;P1050;Shoes;Asics;96.5;web;tablet;DE;paid_search;7;6;3;0;0
S0005065;U006842;2026-04-20T17:41:49Z;4;click;P1050;Shoes;Asics;96.5;web;tablet;DE;paid_search;19;6;4;0;0
S0005065;U006842;2026-04-20T17:42:04Z;5;view;P1050;Shoes;Asics;96.5;web;tablet;DE;paid_search;9;6;5;0;0
S0005065;U006842;2026-04-20T17:42:33Z;6;drop;P1050;Shoes;Asics;96.5;web;tablet;DE;paid_search;25;6;6;0;1
S0005066;U000373;2026-03-02T08:36:20Z;1;view;P2052;Sports;Decathlon;266.82;mobile;ios;JP;paid_search;6;6;1;0;0
S0005066;U000373;2026-03-02T08:37:07Z;2;add_to_cart;P2052;Sports;Decathlon;266.82;mobile;ios;JP;paid_search;31;6;2;0;0
S0005066;U000373;2026-03-02T08:37:31Z;3;view;P2052;Sports;Decathlon;266.82;mobile;ios;JP;paid_search;23;6;3;0;0
S0005066;U000373;2026-03-02T08:38:02Z;4;view;P2052;Sports;Decathlon;266.82;mobile;ios;JP;paid_search;20;6;4;0;0
S0005066;U000373;2026-03-02T08:38:17Z;5;view;P2052;Sports;Decathlon;266.82;mobile;ios;JP;paid_search;3;6;5;0;0
S0005066;U000373;2026-03-02T08:39:12Z;6;drop;P1416;Accessories;Fossil;226.98;mobile;ios;JP;paid_search;45;6;6;0;1
S0005067;U001590;2026-02-27T10:53:39Z;1;view;P1124;Shoes;Asics;59.48;web;tablet;AU;social;30;9;1;0;0
S0005067;U001590;2026-02-27T10:53:49Z;2;view;P1124;Shoes;Asics;59.48;web;tablet;AU;social;9;9;2;0;0
S0005067;U001590;2026-02-27T10:54:18Z;3;click;P1124;Shoes;Asics;59.48;web;tablet;AU;social;19;9;3;0;0
S0005067;U001590;2026-02-27T10:54:47Z;4;view;P1124;Shoes;Asics;59.48;web;tablet;AU;social;20;9;4;0;0
S0005067;U001590;2026-02-27T10:55:10Z;5;view;P2184;Sports;Spalding;466.35;web;tablet;AU;social;3;9;5;0;0
S0005067;U001590;2026-02-27T10:55:40Z;6;view;P1327;Accessories;Coach;279.41;web;tablet;AU;social;14;9;6;0;0
S0005067;U001590;2026-02-27T10:56:03Z;7;view;P1327;Accessories;Coach;279.41;web;tablet;AU;social;20;9;7;0;0
S0005067;U001590;2026-02-27T10:56:36Z;8;click;P1327;Accessories;Coach;279.41;web;tablet;AU;social;30;9;8;0;0
S0005067;U001590;2026-02-27T10:56:50Z;9;drop;P1327;Accessories;Coach;279.41;web;tablet;AU;social;12;9;9;0;1
S0005068;U005407;2026-04-04T15:22:38Z;1;view;P1136;Shoes;New Balance;164.99;web;desktop;JP;direct;21;7;1;0;0
S0005068;U005407;2026-04-04T15:23:07Z;2;add_to_cart;P1136;Shoes;New Balance;164.99;web;desktop;JP;direct;15;7;2;0;0
S0005068;U005407;2026-04-04T15:23:43Z;3;wishlist;P1136;Shoes;New Balance;164.99;web;desktop;JP;direct;24;7;3;0;0
S0005068;U005407;2026-04-04T15:24:14Z;4;add_to_cart;P1877;Groceries;GreatValue;359.41;web;desktop;JP;direct;16;7;4;0;0
S0005068;U005407;2026-04-04T15:24:30Z;5;click;P1877;Groceries;GreatValue;359.41;web;desktop;JP;direct;9;7;5;0;0
S0005068;U005407;2026-04-04T15:25:01Z;6;view;P1877;Groceries;GreatValue;359.41;web;desktop;JP;direct;13;7;6;0;0
S0005068;U005407;2026-04-04T15:25:42Z;7;purchase;P1746;Beauty;Neutrogena;450.29;web;desktop;JP;direct;27;7;7;1;0
S0005069;U006905;2026-02-25T00:47:43Z;1;view;P1072;Shoes;Nike;103.36;app;desktop;BR;referral;32;6;1;0;0
S0005069;U006905;2026-02-25T00:48:05Z;2;add_to_cart;P1072;Shoes;Nike;103.36;app;desktop;BR;referral;15;6;2;0;0
S0005069;U006905;2026-02-25T00:48:34Z;3;click;P1383;Accessories;Ray-Ban;316.33;app;desktop;BR;referral;25;6;3;0;0
S0005069;U006905;2026-02-25T00:48:57Z;4;view;P1383;Accessories;Ray-Ban;316.33;app;desktop;BR;referral;11;6;4;0;0
S0005069;U006905;2026-02-25T00:49:36Z;5;view;P1785;Groceries;OrganicCo;94.89;app;desktop;BR;referral;32;6;5;0;0
S0005069;U006905;2026-02-25T00:50:18Z;6;drop;P1785;Groceries;OrganicCo;94.89;app;desktop;BR;referral;28;6;6;0;1
S0005070;U000236;2026-02-23T15:28:30Z;1;view;P1175;Apparel;Adidas;324.36;web;android;CA;social;19;8;1;0;0
S0005070;U000236;2026-02-23T15:29:01Z;2;add_to_cart;P1270;Apparel;H&M;150.33;web;android;CA;social;14;8;2;0;0
S0005070;U000236;2026-02-23T15:29:09Z;3;click;P1484;Electronics;Apple;315.64;web;android;CA;social;5;8;3;0;0
S0005070;U000236;2026-02-23T15:29:34Z;4;view;P1484;Electronics;Apple;315.64;web;android;CA;social;14;8;4;0;0
S0005070;U000236;2026-02-23T15:29:58Z;5;add_to_cart;P1484;Electronics;Apple;315.64;web;android;CA;social;16;8;5;0;0
S0005070;U000236;2026-02-23T15:30:24Z;6;click;P1484;Electronics;Apple;315.64;web;android;CA;social;18;8;6;0;0
S0005070;U000236;2026-02-23T15:30:53Z;7;add_to_cart;P1484;Electronics;Apple;315.64;web;android;CA;social;12;8;7;0;0
S0005070;U000236;2026-02-23T15:31:00Z;8;drop;P1843;Groceries;DailyFresh;93.13;web;android;CA;social;6;8;8;0;1
S0005071;U000857;2026-01-07T05:18:32Z;1;view;P1901;Home;Wayfair;107.9;mobile;ios;CA;paid_search;21;6;1;0;0
S0005071;U000857;2026-01-07T05:19:17Z;2;click;P2061;Sports;Wilson;437.47;mobile;ios;CA;paid_search;29;6;2;0;0
S0005071;U000857;2026-01-07T05:19:52Z;3;view;P2061;Sports;Wilson;437.47;mobile;ios;CA;paid_search;23;6;3;0;0
S0005071;U000857;2026-01-07T05:20:16Z;4;wishlist;P1851;Groceries;GreatValue;38.2;mobile;ios;CA;paid_search;9;6;4;0;0
S0005071;U000857;2026-01-07T05:20:49Z;5;click;P1851;Groceries;GreatValue;38.2;mobile;ios;CA;paid_search;23;6;5;0;0
S0005071;U000857;2026-01-07T05:21:29Z;6;drop;P1851;Groceries;GreatValue;38.2;mobile;ios;CA;paid_search;30;6;6;0;1
S0005072;U005232;2026-02-09T21:05:14Z;1;view;P1659;Beauty;Neutrogena;324.73;mobile;ios;IN;paid_search;4;4;1;0;0
S0005072;U005232;2026-02-09T21:05:36Z;2;click;P1659;Beauty;Neutrogena;324.73;mobile;ios;IN;paid_search;9;4;2;0;0
S0005072;U005232;2026-02-09T21:06:21Z;3;view;P1927;Home;HomeGoods;138.0;mobile;ios;IN;paid_search;29;4;3;0;0
S0005072;U005232;2026-02-09T21:06:57Z;4;drop;P1927;Home;HomeGoods;138.0;mobile;ios;IN;paid_search;19;4;4;0;1
S0005073;U007433;2026-01-23T22:44:19Z;1;view;P1815;Groceries;NatureBest;435.6;mobile;ios;IN;paid_search;3;6;1;0;0
S0005073;U007433;2026-01-23T22:44:55Z;2;click;P1815;Groceries;NatureBest;435.6;mobile;ios;IN;paid_search;29;6;2;0;0
S0005073;U007433;2026-01-23T22:45:34Z;3;view;P1815;Groceries;NatureBest;435.6;mobile;ios;IN;paid_search;29;6;3;0;0
S0005073;U007433;2026-01-23T22:46:01Z;4;view;P2014;Home;Target;24.52;mobile;ios;IN;paid_search;12;6;4;0;0
S0005073;U007433;2026-01-23T22:46:41Z;5;add_to_cart;P1955;Home;HomeGoods;212.29;mobile;ios;IN;paid_search;23;6;5;0;0
S0005073;U007433;2026-01-23T22:47:13Z;6;purchase;P1955;Home;HomeGoods;212.29;mobile;ios;IN;paid_search;22;6;6;1;0
S0005074;U001241;2026-03-11T12:56:10Z;1;view;P1231;Apparel;Nike;398.43;mobile;android;JP;paid_search;7;6;1;0;0
S0005074;U001241;2026-03-11T12:56:29Z;2;click;P1231;Apparel;Nike;398.43;mobile;android;JP;paid_search;10;6;2;0;0
S0005074;U001241;2026-03-11T12:56:56Z;3;view;P1382;Accessories;Nike;349.88;mobile;android;JP;paid_search;19;6;3;0;0
S0005074;U001241;2026-03-11T12:57:23Z;4;click;P1382;Accessories;Nike;349.88;mobile;android;JP;paid_search;25;6;4;0;0
S0005074;U001241;2026-03-11T12:57:49Z;5;wishlist;P1382;Accessories;Nike;349.88;mobile;android;JP;paid_search;8;6;5;0;0
S0005074;U001241;2026-03-11T12:58:22Z;6;drop;P1382;Accessories;Nike;349.88;mobile;android;JP;paid_search;30;6;6;0;1
S0005075;U004561;2026-02-12T00:28:35Z;1;view;P1779;Groceries;DailyFresh;361.42;app;ios;JP;affiliate;29;12;1;0;0
